Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
NCX18,12.891467578882127,Low Fat,0.015035548183127051,Household,195.64373738763314,OUT019,1985.0623229209143,Small,Tier 1,Grocery Store,196.411
FDX03,15.769104571325904,Regular,0.10253337221601756,Meat,47.49512309203844,OUT010,1998.0673250635612,Medium,Tier 3,Grocery Store,90.5488
NCN55,14.661068381020954,Low Fat,0.060017464542954445,Others,238.61886440577422,OUT049,1998.9914040062138,Medium,Tier 1,Supermarket Type1,6008.845
FDW09,13.745701967506228,Regular,0.026834833714572993,Snack Foods,78.97820231626702,OUT017,2006.9604216771309,Medium,Tier 2,Supermarket Type1,713.0718
DRD24,13.89462526219104,Low Fat,0.030836123070320277,Soft Drinks,141.76971771367363,OUT013,1986.9856092915554,High,Tier 3,Supermarket Type1,2978.1234
FDV25,5.883194435911106,Low Fat,0.04521983950764058,Canned,222.84416461891377,OUT049,1999.0867503221775,Medium,Tier 1,Supermarket Type1,5747.1856
NCU41,18.871509557815635,Low Fat,0.052054036874291436,Health and Hygiene,189.77666319275625,OUT013,1986.9580315689213,High,Tier 3,Supermarket Type1,3630.6074
FDT28,13.33052680557434,Low Fat,0.06354919783797325,Frozen Foods,151.53858043855575,OUT046,1996.9312540506744,Small,Tier 1,Supermarket Type1,3611.2992
FDW22,9.684626272262593,Regular,0.029861641186319926,Snack Foods,223.09311836124803,OUT049,1999.0735629006974,Medium,Tier 1,Supermarket Type1,5764.4964
DRN59,14.96643627237947,Low Fat,0.0646319776609208,Hard Drinks,46.059469552071036,OUT045,2001.9263913095303,Medium,Tier 2,Supermarket Type1,466.06
FDG33,5.34921882541428,Regular,0.1399608653482724,Seafood,172.41738744607184,OUT013,1986.9942113349045,High,Tier 3,Supermarket Type1,2748.4224
FDJ44,12.344618044651613,Regular,0.10624377657318844,Fruits and Vegetables,173.8317700563108,OUT045,2001.930671209009,Medium,Tier 2,Supermarket Type1,3139.9128
DRG37,16.173447729161825,Low Fat,0.020351606561665396,Soft Drinks,153.32082809475577,OUT045,2001.8747991986527,Medium,Tier 2,Supermarket Type1,1402.1748
NCY06,15.191793048340868,Low Fat,0.060996395003421314,Household,132.20531252289314,OUT046,1996.7972179883193,Small,Tier 1,Supermarket Type1,3914.904
NCE31,7.63422780546157,Low Fat,0.18582821625396884,Household,36.36402121675174,OUT017,2006.9609832620847,Medium,Tier 2,Supermarket Type1,173.108
NCM18,12.989676180768502,Low Fat,0.08287571011586792,Household,59.95810529802668,OUT049,1999.1342040299448,Medium,Tier 1,Supermarket Type1,1114.5492
FDY04,17.689213758512967,Regular,0.042610545400858776,Frozen Foods,162.30005302774956,OUT035,2003.9130324294097,Small,Tier 2,Supermarket Type1,1468.089
NCY18,7.2628786503942315,Low Fat,0.03130811588226465,Household,172.85991085638517,OUT046,1996.9534416134738,Small,Tier 1,Supermarket Type1,4902.9512
FDI16,14.01363505633522,Regular,0.13560290888376464,Frozen Foods,51.89633680252368,OUT013,1987.0216120760422,High,Tier 3,Supermarket Type1,852.224
FDS26,20.360196437288383,Low Fat,0.14949439682381915,Dairy,260.0396675753545,OUT010,1997.9445613475204,Medium,Tier 3,Grocery Store,784.9782
FDX50,20.086867800249568,Low Fat,0.0755099590871781,Dairy,109.42370315885348,OUT017,2006.9307373294992,Medium,Tier 2,Supermarket Type1,1105.228
FDU24,6.7579645926568315,Regular,0.14175812203938257,Baking Goods,92.8774408046718,OUT017,2006.9388520812442,Medium,Tier 2,Supermarket Type1,4101.328
FDP21,12.921315788777779,Regular,0.044794634757683346,Snack Foods,191.02490902118964,OUT019,1985.1478192556606,Small,Tier 1,Grocery Store,945.436
FDC17,12.150322050785636,Low Fat,0.015305652832997372,Frozen Foods,211.6561231662344,OUT013,1987.147315120443,High,Tier 3,Supermarket Type1,2735.1064
FDS28,8.120805175627925,Regular,0.0827790543154017,Frozen Foods,55.78832278417254,OUT035,2004.0766889620165,Small,Tier 2,Supermarket Type1,687.1056
NCY29,12.857419200361152,Low Fat,0.07699813391139987,Health and Hygiene,56.2424027996804,OUT027,1984.890280991949,Medium,Tier 3,Supermarket Type3,1471.418
FDU59,5.698385772374684,Low Fat,0.09561741996278855,Breads,161.6643728153861,OUT013,1986.997274544962,High,Tier 3,Supermarket Type1,2111.9176
NCV53,8.27305826087322,Low Fat,0.03130324101900875,Health and Hygiene,239.3816885716385,OUT010,1997.9216476467664,Medium,Tier 3,Grocery Store,719.064
NCO55,12.742200506154967,Low Fat,0.15231279722634658,Others,107.81115474159247,OUT010,1998.0333769450237,Medium,Tier 3,Grocery Store,428.7752
FDG28,9.216628802782386,Regular,0.04922597357162771,Frozen Foods,246.1672557281388,OUT017,2006.9714798801729,Medium,Tier 2,Supermarket Type1,1225.072
FDV25,5.969615486324307,Low Fat,0.046269921027567,Canned,222.23022480173267,OUT049,1998.9950481603373,Medium,Tier 1,Supermarket Type1,5747.1856
NCN19,13.085072282268401,Low Fat,0.011991639576102399,Others,192.53234214069394,OUT018,2009.0512262940508,Medium,Tier 3,Supermarket Type2,1328.271
FDD14,20.6718545224588,Low Fat,0.17003977071671375,Canned,183.21547242374197,OUT045,2001.9714704602566,Medium,Tier 2,Supermarket Type1,2581.9724
FDV32,7.80348566175043,Low Fat,0.08921066629460966,Fruits and Vegetables,64.72070754491712,OUT017,2006.7854286532581,Medium,Tier 2,Supermarket Type1,1328.271
FDA49,19.793596958717256,Low Fat,0.10829362998694766,Canned,87.2713594878336,OUT010,1998.0815145785173,Medium,Tier 3,Grocery Store,87.2198
NCX17,21.211971845463484,Low Fat,0.11417064129360247,Health and Hygiene,233.2228257555075,OUT018,2009.0805810833808,Medium,Tier 3,Supermarket Type2,5592.72
FDM57,11.629212222432308,Regular,0.07657510092890461,Snack Foods,84.56211443158435,OUT017,2006.8306472172555,Medium,Tier 2,Supermarket Type1,671.1264
FDS25,6.812111228663654,Regular,0.14017910621114896,Canned,112.21315924483206,OUT018,2008.9594989014452,Medium,Tier 3,Supermarket Type2,663.1368
FDE05,10.856940239855778,Regular,0.05499538189163752,Frozen Foods,145.77219787620066,OUT010,1997.9864273134417,Medium,Tier 3,Grocery Store,437.4306
FDF21,12.856005932752137,Regular,0.05870382107852228,Fruits and Vegetables,188.6567643970939,OUT027,1985.12398407663,Medium,Tier 3,Supermarket Type3,4364.319
DRM59,5.9461613434916645,Low Fat,0.0040270227586038185,Hard Drinks,152.4652689265686,OUT045,2002.0949964911767,Medium,Tier 2,Supermarket Type1,3075.996
FDZ12,9.157799575677824,Low Fat,0.10303558482858349,Baking Goods,144.7660836342671,OUT018,2008.8711083022224,Medium,Tier 3,Supermarket Type2,2576.646
NCH42,6.862828234564169,Low Fat,0.03660769876239337,Household,228.79055815574824,OUT018,2009.0067428592718,Medium,Tier 3,Supermarket Type2,2526.711
FDV02,16.74389611763976,Low Fat,0.06132901011063291,Dairy,171.05615941406103,OUT018,2009.021679546491,Medium,Tier 3,Supermarket Type2,513.3318
FDF45,18.126507547584165,Regular,0.012038844667361914,Fruits and Vegetables,55.763094599057226,OUT045,2001.9758656387885,Medium,Tier 2,Supermarket Type1,1406.1696
FDL36,15.015578959402093,Low Fat,0.12699325658732086,Baking Goods,88.01933112597332,OUT010,1998.0174678722872,Medium,Tier 3,Grocery Store,89.883
NCL05,19.56849217712364,Low Fat,0.048034873176513844,Health and Hygiene,44.552349008622606,OUT018,2008.9684090222188,Medium,Tier 3,Supermarket Type2,432.77
FDG02,12.85003324531341,Low Fat,0.010987544112974807,Canned,192.23692160207173,OUT027,1984.96590115229,Medium,Tier 3,Supermarket Type3,3998.7948
FDI50,8.420454007505047,Regular,0.030050693718216726,Canned,230.01536609145478,OUT013,1986.9712942283481,High,Tier 3,Supermarket Type1,3435.528
NCP18,12.919027562886411,Low Fat,0.028596967235087582,Household,151.22970653103403,OUT027,1985.0109866714513,Medium,Tier 3,Supermarket Type3,4363.6532
NCI31,12.808439926973643,Low Fat,0.08038321647661158,Others,38.1745151541069,OUT027,1984.9981607187026,Medium,Tier 3,Supermarket Type3,842.237
DRK13,12.859934595215199,Low Fat,0.11470043213025374,Soft Drinks,197.63822649591322,OUT027,1984.9305843079273,Medium,Tier 3,Supermarket Type3,3372.9428
FDT50,6.755743385837664,Regular,0.05431227061103873,Dairy,96.39141804010136,OUT049,1998.9811565729908,Medium,Tier 1,Supermarket Type1,1342.2528
FDR32,6.765268291022111,Regular,0.0864951393948609,Fruits and Vegetables,227.73680519010142,OUT045,2002.1215492802758,Medium,Tier 2,Supermarket Type1,5480.8656
FDT55,13.582016108254996,Regular,0.04356416945805925,Fruits and Vegetables,158.0260811744682,OUT013,1986.9538585316184,High,Tier 3,Supermarket Type1,2840.3028
FDR14,11.606131747889505,Low Fat,0.17538469170038776,Dairy,55.233333407389324,OUT017,2007.1894245724623,Medium,Tier 2,Supermarket Type1,647.1576
NCN53,5.252028236372419,Low Fat,0.03019439028483085,Health and Hygiene,33.62000535127231,OUT018,2008.9473769794333,Medium,Tier 3,Supermarket Type2,635.1732
FDZ36,5.935295682397208,Regular,0.06616669982103016,Baking Goods,185.22875292361684,OUT017,2006.9109727605128,Medium,Tier 2,Supermarket Type1,4660.6
NCN14,19.158833660602482,Low Fat,0.09225977451956167,Others,184.9695552363875,OUT049,1999.1427845125459,Medium,Tier 1,Supermarket Type1,4777.7808
FDA07,12.82575847131016,Regular,0.03131159637177071,Fruits and Vegetables,123.88197836648048,OUT027,1985.051882289023,Medium,Tier 3,Supermarket Type3,4532.7664
NCU30,5.179387950433693,Low Fat,0.05324373273351659,Household,163.7060746811975,OUT018,2008.9581302815884,Medium,Tier 3,Supermarket Type2,3588.662
FDQ13,11.112145821895105,Low Fat,0.01030987553053202,Canned,82.89028438772246,OUT045,2002.0118878244884,Medium,Tier 2,Supermarket Type1,1342.2528
FDJ44,12.839385603424924,Regular,0.10577001197876162,Fruits and Vegetables,175.0368371325159,OUT027,1984.913959097051,Medium,Tier 3,Supermarket Type3,4012.1108
DRG01,14.804665270973901,Low Fat,0.04633163303476341,Soft Drinks,78.0425529160737,OUT013,1986.9726222279658,High,Tier 3,Supermarket Type1,918.804
FDB50,13.02164540406548,Low Fat,0.15449198515485965,Canned,77.60206007148332,OUT017,2006.981333110233,Medium,Tier 2,Supermarket Type1,1246.3776
FDL14,8.06972966734125,Regular,0.03293562120356064,Canned,154.27081773281984,OUT046,1997.0491980589713,Small,Tier 1,Supermarket Type1,1713.7692
FDU23,12.879016964617021,Low Fat,0.021120329743681197,Breads,168.17111750152043,OUT027,1984.9680379138774,Medium,Tier 3,Supermarket Type3,2476.776
FDN51,17.886288883500846,Regular,0.019687579903175094,Meat,260.63908379426863,OUT035,2003.963564083991,Small,Tier 2,Supermarket Type1,4175.8976
NCG54,12.095641771701201,Low Fat,0.08016664278299854,Household,171.07264906749086,OUT045,2001.9792291093888,Medium,Tier 2,Supermarket Type1,4619.9862
FDB40,17.546352619597734,Regular,0.008178260810825427,Dairy,145.68091269386747,OUT045,2001.9981564933635,Medium,Tier 2,Supermarket Type1,2187.153
FDU12,15.53886994157412,Regular,0.07621714617799343,Baking Goods,261.9649518041055,OUT013,1987.0325941507147,High,Tier 3,Supermarket Type1,1845.5976
DRA12,11.665570145796506,Low Fat,0.053915116499570585,Soft Drinks,140.92579764427077,OUT035,2004.0963133737896,Small,Tier 2,Supermarket Type1,992.7078
FDK25,12.87645481255835,Regular,0.15579487503708206,Breakfast,168.01164572497294,OUT027,1985.009365589387,Medium,Tier 3,Supermarket Type3,3874.2902
FDR19,13.50459732263624,Regular,0.16074258519981655,Fruits and Vegetables,148.25465960981165,OUT046,1996.9467194453166,Small,Tier 1,Supermarket Type1,4082.6856
FDZ48,12.865549110888269,Low Fat,0.13280915492167616,Baking Goods,114.45312444576129,OUT019,1984.948660648262,Small,Tier 1,Grocery Store,223.7088
NCO07,12.845710900503676,Low Fat,0.017008191833333876,Others,212.31041289406835,OUT019,1985.1813768577888,Small,Tier 1,Grocery Store,213.056
NCH29,5.561134545707011,Low Fat,0.05357860846503915,Health and Hygiene,98.79736584522342,OUT018,2008.930980020352,Medium,Tier 3,Supermarket Type2,1565.9616
DRI11,8.226028988525213,Low Fat,0.034536539371890405,Hard Drinks,116.62276917888617,OUT035,2003.909305455528,Small,Tier 2,Supermarket Type1,2073.3012
FDR22,19.27890140717514,Regular,0.01859538364812,Snack Foods,110.77517206537195,OUT046,1997.0079113231816,Small,Tier 1,Supermarket Type1,1565.9616
NCH55,12.74407316731079,Low Fat,0.06122259600731862,Household,127.97573284704691,OUT019,1985.055562045261,Small,Tier 1,Grocery Store,379.506
FDU26,16.727655329794406,Regular,0.043029778800031615,Dairy,120.98769670090039,OUT049,1999.0898686928101,Medium,Tier 1,Supermarket Type1,1072.6038
DRG15,6.161183846020192,Low Fat,0.07731893034067441,Dairy,62.80002280511129,OUT017,2007.0095921132977,Medium,Tier 2,Supermarket Type1,1225.072
FDK02,12.52721682715112,Low Fat,0.11209670498743794,Canned,120.88958565241626,OUT035,2004.1590258649992,Small,Tier 2,Supermarket Type1,1438.128
FDM20,10.023583540803983,Low Fat,0.0385931979599173,Fruits and Vegetables,245.15607729094805,OUT017,2006.9485379514601,Medium,Tier 2,Supermarket Type1,6615.3888
NCQ06,13.033160790430081,Low Fat,0.04185814729058103,Household,255.4592612082841,OUT045,2002.1329183208784,Medium,Tier 2,Supermarket Type1,5865.0322
FDD56,15.185046077738944,Regular,0.1038036107263484,Fruits and Vegetables,175.91110373817986,OUT018,2009.065050155779,Medium,Tier 3,Supermarket Type2,2976.7918
FDQ37,20.728826869418622,Low Fat,0.08958270396832611,Breakfast,193.29488562638429,OUT046,1996.905996427269,Small,Tier 1,Supermarket Type1,4843.695
FDK55,18.539503998967053,Low Fat,0.025628945693489957,Meat,87.17957328961202,OUT035,2004.1769834705435,Small,Tier 2,Supermarket Type1,802.9548
FDZ56,16.229719579829972,Low Fat,0.025402910859180453,Fruits and Vegetables,167.8326184195987,OUT035,2003.9996195656213,Small,Tier 2,Supermarket Type1,5390.3168
FDU01,12.92354077458748,Regular,0.020175089130994604,Canned,184.62313974968725,OUT019,1985.1153631011396,Small,Tier 1,Grocery Store,555.2772
FDO45,12.856446358343344,Regular,0.03715280150087414,Snack Foods,89.45902621335244,OUT027,1985.026879553978,Medium,Tier 3,Supermarket Type3,1845.5976
FDV20,12.855290921773333,Regular,0.10438859039263915,Fruits and Vegetables,125.29371402202756,OUT019,1984.9210841479025,Small,Tier 1,Grocery Store,254.3356
FDW49,19.488195819594285,Low Fat,0.08358109230346392,Canned,179.0317805926805,OUT045,2002.041099988305,Medium,Tier 2,Supermarket Type1,2865.6032
FDS25,6.886060847688292,Regular,0.14070686668824223,Canned,112.81387913123767,OUT018,2008.9047072236901,Medium,Tier 3,Supermarket Type2,663.1368
FDV37,12.966193512736131,Regular,0.0833260254054745,Canned,199.78691559984264,OUT035,2003.945978751953,Small,Tier 2,Supermarket Type1,593.2278
FDL16,12.844069395655206,Low Fat,0.16978262381882137,Frozen Foods,45.10391978064296,OUT017,2007.209699925011,Medium,Tier 2,Supermarket Type1,792.302
FDV15,10.28000095652758,Low Fat,0.14555608882222595,Meat,103.61263434618515,OUT049,1998.943419758122,Medium,Tier 1,Supermarket Type1,1661.8368
FDZ33,10.132462683614031,Low Fat,0.10634786261152589,Snack Foods,147.365676335663,OUT035,2003.9974086445416,Small,Tier 2,Supermarket Type1,3547.3824
FDO21,11.587729830590385,Regular,0.009092844227557203,Snack Foods,223.41796412751006,OUT013,1987.0505747889197,High,Tier 3,Supermarket Type1,2025.3636
FDP27,12.867024378160588,Low Fat,0.20905553121859813,Meat,191.68347244033674,OUT019,1984.9928150124742,Small,Tier 1,Grocery Store,379.506
FDV44,8.35409936975698,Regular,0.039300115971243374,Fruits and Vegetables,191.71559419936185,OUT049,1999.0412010276846,Medium,Tier 1,Supermarket Type1,1713.7692
FDQ46,7.558658477075256,Low Fat,0.10378135776447583,Snack Foods,112.18382703780159,OUT045,2001.8364073543714,Medium,Tier 2,Supermarket Type1,2013.3792
FDV16,7.761027456496481,Regular,0.08332010258640918,Frozen Foods,33.846134745473684,OUT017,2007.070798020775,Medium,Tier 2,Supermarket Type1,441.4254
NCX30,16.700130974373252,Low Fat,0.027178285211284833,Household,245.37141580484789,OUT013,1987.13682956572,High,Tier 3,Supermarket Type1,4210.5192
FDB04,11.396114724908589,Regular,0.06375117876151826,Dairy,88.97525241309121,OUT045,2002.0159048354053,Medium,Tier 2,Supermarket Type1,1230.3984
FDH56,12.906953750213606,Regular,0.11223416379322293,Fruits and Vegetables,116.79256910275504,OUT019,1985.0710495023548,Small,Tier 1,Grocery Store,115.8492
NCV05,12.87724448053444,Low Fat,0.029876725844178168,Health and Hygiene,155.02360150065306,OUT027,1985.0092340782608,Medium,Tier 3,Supermarket Type3,2471.4496
FDT08,13.649302769902775,Low Fat,0.0492629380425167,Fruits and Vegetables,148.03855784630267,OUT045,2002.0374987667558,Medium,Tier 2,Supermarket Type1,2097.27
FDR36,6.693871358421524,Regular,0.12200152688484904,Baking Goods,44.028801630496815,OUT035,2004.0785819319376,Small,Tier 2,Supermarket Type1,545.2902
FDR55,12.18727101725549,Regular,0.1319954335128222,Fruits and Vegetables,189.88286586541284,OUT045,2002.1620999679342,Medium,Tier 2,Supermarket Type1,2836.308
DRH49,19.669850691394295,Low Fat,0.024367783796146625,Soft Drinks,85.33959120734282,OUT046,1997.127933704157,Small,Tier 1,Supermarket Type1,743.0328
NCZ18,7.78471201225051,Low Fat,0.05413224667876254,Household,254.16716909358573,OUT017,2006.9528700341523,Medium,Tier 2,Supermarket Type1,6849.0846
FDS02,10.247875737402364,Regular,0.14601175500910155,Dairy,197.03866063422595,OUT049,1998.98482636694,Medium,Tier 1,Supermarket Type1,2926.191
FDN57,18.241271511387136,Low Fat,0.0542520036757097,Snack Foods,143.23779643869082,OUT046,1997.168579769092,Small,Tier 1,Supermarket Type1,2269.0464
DRD37,9.879317431450696,Low Fat,0.013402575273084584,Soft Drinks,45.41082166914317,OUT017,2007.0598527427037,Medium,Tier 2,Supermarket Type1,792.302
DRJ39,12.900852591108562,Low Fat,0.03612524273259348,Dairy,219.71829588650468,OUT027,1985.0819932873046,Medium,Tier 3,Supermarket Type3,5695.2532
FDC45,16.870343149440814,Low Fat,0.13604064019703294,Fruits and Vegetables,172.25294641335077,OUT049,1999.1122770565867,Medium,Tier 1,Supermarket Type1,1539.9954
FDX20,7.3661046810939865,Low Fat,0.0408897068581393,Fruits and Vegetables,225.35077965373975,OUT046,1997.0273420125627,Small,Tier 1,Supermarket Type1,3169.208
FDA04,12.96002345751131,Regular,0.06658286582196625,Frozen Foods,260.11868053920097,OUT027,1985.0907346559597,Medium,Tier 3,Supermarket Type3,5697.9164
FDO45,13.149260368127685,Regular,0.037298785108069034,Snack Foods,89.08172696999915,OUT045,2001.9494278269578,Medium,Tier 2,Supermarket Type1,1757.712
FDQ08,15.759878391905708,Regular,0.01928557643830167,Fruits and Vegetables,60.08120506704253,OUT035,2004.0802758385503,Small,Tier 2,Supermarket Type1,1163.8184
FDB56,8.65249701785121,Regular,0.0743606058454813,Fruits and Vegetables,185.6517119475676,OUT013,1987.0190891592424,High,Tier 3,Supermarket Type1,7322.4684
FDR37,12.875242945261729,Regular,0.06642399312443634,Breakfast,183.30988711142612,OUT027,1984.9654091618497,Medium,Tier 3,Supermarket Type3,8209.314
FDT51,11.634092388576565,Regular,0.018707761833946967,Meat,110.31034767662273,OUT010,1997.9431944713945,Medium,Tier 3,Grocery Store,111.8544
FDU57,8.317564340365843,Regular,0.09003030455120117,Snack Foods,149.56042013572284,OUT045,2001.9526082982038,Medium,Tier 2,Supermarket Type1,2708.4744
FDI15,13.80988714351951,Low Fat,0.14126953784077467,Dairy,264.8587877168123,OUT046,1997.0215175080743,Small,Tier 1,Supermarket Type1,3179.8608
NCI29,8.555195131135745,Low Fat,0.03234139099718932,Health and Hygiene,142.28883694213053,OUT046,1996.944023004596,Small,Tier 1,Supermarket Type1,2127.231
